2026-06-16 06:00:00 | Battery  | INFO     | Charge current: 23.4A
2026-06-18 10:26:38 | Inverter | INFO     | Grid frequency: 50.04 Hz
2026-06-18 10:27:27 | Battery  | INFO     | Voltage measured: 446.0V
2026-06-18 10:27:56 | Thermal  | INFO     | Temperature reading: 23.3°C
2026-06-18 10:28:32 | Battery  | INFO     | Discharge current: 50.4A
2026-06-18 10:29:22 | Battery  | INFO     | Voltage measured: 427.0V
2026-06-18 10:29:53 | Thermal  | INFO     | Temperature reading: 28.4°C
2026-06-18 10:30:31 | Battery  | INFO     | Voltage measured: 409.3V
2026-06-18 10:31:14 | Inverter | INFO     | AC output: 86.3 kW
2026-06-18 10:31:53 | Thermal  | INFO     | Coolant loop flow: 8.97 L/min
2026-06-18 10:32:44 | Battery  | INFO     | SOC reading: 92.3%
2026-06-18 10:33:35 | Thermal  | INFO     | Temperature reading: 24.5°C
2026-06-18 10:34:19 | BMS      | INFO     | Max cell voltage diff: 0.05V
2026-06-18 10:34:50 | Battery  | INFO     | Charge current: 73.6A
2026-06-18 10:35:23 | Site     | INFO     | Heartbeat OK
2026-06-18 10:36:05 | Thermal  | INFO     | Temperature reading: 29.3°C
2026-06-18 10:36:57 | Inverter | INFO     | AC output: 77.7 kW
2026-06-18 10:37:32 | Battery  | INFO     | Voltage measured: 457.1V
2026-06-18 10:38:04 | Thermal  | INFO     | Coolant loop flow: 10.36 L/min
2026-06-18 10:38:54 | Inverter | INFO     | AC output: 96.9 kW
2026-06-18 10:39:30 | Inverter | INFO     | Grid frequency: 50.02 Hz
2026-06-18 10:39:58 | Battery  | INFO     | Voltage measured: 415.0V
2026-06-18 10:40:48 | Battery  | INFO     | SOC reading: 58.1%
2026-06-18 10:41:32 | Thermal  | INFO     | Temperature reading: 26.9°C
2026-06-18 10:42:21 | Battery  | INFO     | Voltage measured: 441.8V
2026-06-18 10:42:54 | Thermal  | INFO     | Coolant loop flow: 8.30 L/min
2026-06-18 10:43:42 | Battery  | INFO     | SOC reading: 32.8%
2026-06-18 10:44:16 | Inverter | INFO     | AC output: 152.4 kW
2026-06-18 10:45:01 | BMS      | INFO     | Max cell voltage diff: 0.02V
2026-06-18 10:45:41 | Inverter | INFO     | AC output: 58.6 kW
2026-06-18 10:46:24 | Battery  | INFO     | SOC reading: 84.6%
2026-06-18 10:47:02 | Battery  | INFO     | Discharge current: 55.6A
2026-06-18 10:47:53 | Battery  | INFO     | Discharge current: 66.2A
2026-06-18 10:48:36 | Thermal  | INFO     | Temperature reading: 29.3°C
2026-06-18 10:49:10 | Inverter | INFO     | AC output: 89.0 kW
2026-06-18 10:49:46 | Inverter | INFO     | Grid frequency: 49.95 Hz
2026-06-18 10:50:20 | Battery  | INFO     | Charge current: 75.4A
2026-06-18 10:50:49 | BMS      | INFO     | Max cell voltage diff: 0.03V
2026-06-18 10:51:37 | Inverter | INFO     | Grid frequency: 50.05 Hz
2026-06-18 10:52:15 | Thermal  | INFO     | Coolant loop flow: 11.40 L/min
2026-06-18 10:52:43 | Battery  | INFO     | Discharge current: 14.7A
2026-06-18 10:53:13 | Battery  | INFO     | SOC reading: 69.6%
2026-06-18 10:53:48 | Thermal  | INFO     | Coolant loop flow: 10.88 L/min
2026-06-18 10:54:25 | Inverter | INFO     | Grid frequency: 49.98 Hz
2026-06-18 10:55:16 | BMS      | INFO     | Max cell voltage diff: 0.03V
2026-06-18 10:55:54 | Battery  | INFO     | SOC reading: 49.2%
2026-06-18 10:56:27 | Inverter | INFO     | Grid frequency: 49.97 Hz
2026-06-18 10:57:04 | Battery  | INFO     | SOC reading: 48.0%
2026-06-18 10:57:55 | Battery  | INFO     | Charge current: 57.7A
2026-06-18 10:58:33 | Inverter | INFO     | AC output: 51.7 kW
2026-06-18 10:59:14 | BMS      | INFO     | Max cell voltage diff: 0.02V
2026-06-18 11:00:05 | Thermal  | INFO     | Temperature reading: 36.5°C
2026-06-18 11:00:42 | Battery  | INFO     | Discharge current: 42.6A
2026-06-18 11:01:34 | Battery  | INFO     | Discharge current: 78.1A
2026-06-18 11:02:25 | Inverter | INFO     | AC output: 164.4 kW
2026-06-18 11:03:05 | Battery  | INFO     | Voltage measured: 398.5V
2026-06-18 11:03:48 | Battery  | INFO     | SOC reading: 77.4%
2026-06-18 11:04:29 | Thermal  | INFO     | Fan speed: 2002 RPM
2026-06-18 11:05:14 | Thermal  | INFO     | Temperature reading: 34.1°C
2026-06-18 11:05:58 | Battery  | INFO     | Charge current: 37.8A
2026-06-18 11:06:42 | Thermal  | INFO     | Temperature reading: 31.3°C
2026-06-18 11:07:11 | Battery  | INFO     | SOC reading: 77.4%
2026-06-18 11:07:56 | Thermal  | INFO     | Temperature reading: 24.9°C
2026-06-18 11:08:47 | Inverter | INFO     | AC output: 177.3 kW
2026-06-18 11:09:20 | Battery  | INFO     | SOC reading: 33.0%
2026-06-18 11:09:55 | Battery  | INFO     | Voltage measured: 429.8V
2026-06-18 11:10:38 | Battery  | INFO     | SOC reading: 33.6%
2026-06-18 11:11:14 | Battery  | INFO     | SOC reading: 88.9%
2026-06-18 11:11:50 | Battery  | INFO     | Discharge current: 54.4A
2026-06-18 11:12:19 | Thermal  | INFO     | Temperature reading: 29.9°C
2026-06-18 11:12:57 | Site     | INFO     | Heartbeat OK
2026-06-18 11:13:27 | Battery  | INFO     | SOC reading: 90.0%
2026-06-18 11:14:16 | BMS      | INFO     | Max cell voltage diff: 0.02V
2026-06-18 11:15:06 | Thermal  | INFO     | Temperature reading: 23.8°C
2026-06-18 11:15:41 | Battery  | INFO     | Discharge current: 47.7A
2026-06-18 11:16:14 | Inverter | INFO     | AC output: 95.1 kW
2026-06-18 11:16:59 | Thermal  | INFO     | Temperature reading: 38.5°C
2026-06-18 11:17:44 | Thermal  | INFO     | Coolant loop flow: 11.45 L/min
2026-06-18 11:18:17 | Battery  | INFO     | SOC reading: 75.2%
2026-06-18 11:19:07 | Inverter | INFO     | Grid frequency: 50.04 Hz
2026-06-18 11:19:41 | Battery  | INFO     | SOC reading: 72.5%
2026-06-18 11:20:09 | Battery  | INFO     | Charge current: 46.6A
2026-06-18 11:20:50 | Battery  | INFO     | Voltage measured: 428.3V
2026-06-18 11:21:40 | Thermal  | INFO     | Fan speed: 2559 RPM
2026-06-18 11:22:21 | Battery  | INFO     | SOC reading: 73.5%
2026-06-18 11:23:02 | Thermal  | INFO     | Fan speed: 1729 RPM
2026-06-18 11:23:44 | Inverter | INFO     | AC output: 189.5 kW
2026-06-18 11:24:17 | Inverter | INFO     | Grid frequency: 50.00 Hz
2026-06-18 11:24:49 | Battery  | INFO     | Discharge current: 32.2A
2026-06-18 11:25:38 | Battery  | INFO     | SOC reading: 71.6%
2026-06-18 11:26:15 | Battery  | INFO     | SOC reading: 56.5%
2026-06-18 11:26:47 | Thermal  | INFO     | Coolant loop flow: 8.13 L/min
2026-06-18 11:27:29 | Battery  | INFO     | SOC reading: 88.8%
2026-06-18 11:27:58 | Battery  | INFO     | Charge current: 82.6A
2026-06-18 11:28:45 | Thermal  | INFO     | Temperature reading: 36.6°C
2026-06-18 11:29:28 | Site     | INFO     | Heartbeat OK
2026-06-18 11:30:14 | Battery  | INFO     | Voltage measured: 424.1V
2026-06-18 11:30:43 | Site     | INFO     | Heartbeat OK
2026-06-18 11:31:34 | Thermal  | INFO     | Temperature reading: 33.9°C
2026-06-18 11:32:12 | Thermal  | INFO     | Coolant loop flow: 9.74 L/min
2026-06-18 11:32:50 | Thermal  | INFO     | Fan speed: 2433 RPM
2026-06-18 11:33:21 | Thermal  | INFO     | Temperature reading: 24.0°C
2026-06-18 11:33:55 | Thermal  | INFO     | Temperature reading: 22.8°C
2026-06-18 11:34:25 | Battery  | INFO     | SOC reading: 47.8%
2026-06-18 11:35:03 | Thermal  | INFO     | Temperature reading: 34.8°C
2026-06-18 11:35:53 | Battery  | INFO     | Charge current: 32.1A
2026-06-18 11:36:25 | Battery  | INFO     | Discharge current: 25.8A
2026-06-18 11:37:17 | Battery  | INFO     | Voltage measured: 441.4V
2026-06-18 11:38:01 | Thermal  | INFO     | Temperature reading: 26.8°C
2026-06-18 11:38:47 | Battery  | INFO     | Charge current: 46.9A
2026-06-18 11:39:31 | Battery  | INFO     | SOC reading: 91.0%
2026-06-18 11:40:09 | Thermal  | INFO     | Coolant loop flow: 10.61 L/min
2026-06-18 11:40:39 | Thermal  | INFO     | Coolant loop flow: 10.98 L/min
2026-06-18 11:41:19 | Thermal  | INFO     | Coolant loop flow: 9.97 L/min
2026-06-18 11:41:47 | Battery  | INFO     | Discharge current: 30.2A
2026-06-18 11:42:30 | Battery  | INFO     | SOC reading: 57.3%
2026-06-18 11:43:04 | Battery  | INFO     | Charge current: 73.4A
2026-06-18 11:43:50 | Battery  | INFO     | Charge current: 88.5A
2026-06-18 11:44:26 | Thermal  | INFO     | Coolant loop flow: 10.09 L/min
2026-06-18 11:45:08 | Inverter | INFO     | Grid frequency: 50.05 Hz
2026-06-18 11:45:37 | Inverter | INFO     | AC output: 126.4 kW
2026-06-18 11:46:19 | Thermal  | INFO     | Temperature reading: 26.3°C
2026-06-18 11:47:08 | Battery  | INFO     | Voltage measured: 420.1V
2026-06-18 11:47:55 | Battery  | INFO     | Voltage measured: 426.7V
2026-06-18 11:48:36 | Inverter | INFO     | Grid frequency: 50.01 Hz
2026-06-18 11:49:10 | Thermal  | INFO     | Fan speed: 1124 RPM
2026-06-18 11:49:40 | Battery  | INFO     | Charge current: 28.7A
2026-06-18 11:50:25 | Thermal  | INFO     | Fan speed: 2839 RPM
2026-06-18 11:51:13 | Site     | INFO     | Heartbeat OK
2026-06-18 11:52:04 | Thermal  | INFO     | Temperature reading: 24.2°C
2026-06-18 11:52:36 | Inverter | INFO     | AC output: 189.1 kW
2026-06-18 11:53:15 | Battery  | INFO     | Discharge current: 27.9A
2026-06-18 11:54:00 | Inverter | INFO     | AC output: 142.5 kW
2026-06-18 11:54:35 | Thermal  | INFO     | Fan speed: 2169 RPM
2026-06-18 11:55:05 | Battery  | INFO     | Voltage measured: 413.4V
2026-06-18 11:55:50 | Battery  | INFO     | Voltage measured: 440.1V
2026-06-18 11:56:26 | Battery  | INFO     | Discharge current: 24.1A
2026-06-18 11:57:13 | Thermal  | INFO     | Coolant loop flow: 9.45 L/min
2026-06-18 11:57:42 | Battery  | INFO     | Charge current: 53.3A
2026-06-18 11:58:11 | Battery  | INFO     | Charge current: 43.7A
2026-06-18 11:58:47 | Thermal  | INFO     | Temperature reading: 21.6°C
2026-06-18 11:59:24 | Inverter | INFO     | AC output: 108.1 kW
2026-06-18 12:00:16 | Inverter | INFO     | Grid frequency: 49.98 Hz
2026-06-18 12:00:52 | Battery  | INFO     | SOC reading: 67.7%
2026-06-18 12:01:40 | Battery  | INFO     | Discharge current: 37.1A
2026-06-18 12:02:23 | Thermal  | INFO     | Temperature reading: 31.5°C
2026-06-18 12:02:59 | Inverter | INFO     | AC output: 126.3 kW
2026-06-18 12:03:33 | Thermal  | INFO     | Coolant loop flow: 11.30 L/min
2026-06-18 12:04:03 | Thermal  | INFO     | Coolant loop flow: 9.86 L/min
2026-06-18 12:04:38 | Battery  | INFO     | SOC reading: 93.2%
2026-06-18 12:05:14 | Battery  | INFO     | Discharge current: 62.3A
2026-06-18 12:05:43 | Battery  | INFO     | SOC reading: 30.0%
2026-06-18 12:06:17 | Battery  | INFO     | Voltage measured: 433.7V
2026-06-18 12:07:09 | Battery  | INFO     | SOC reading: 33.7%
2026-06-18 12:07:58 | Battery  | INFO     | SOC reading: 79.6%
2026-06-18 12:08:44 | Battery  | INFO     | Discharge current: 17.4A
2026-06-18 12:09:35 | Battery  | INFO     | SOC reading: 77.4%
2026-06-18 12:10:25 | Thermal  | INFO     | Coolant loop flow: 10.34 L/min
2026-06-18 12:11:12 | Battery  | INFO     | Voltage measured: 424.3V
2026-06-18 12:11:56 | Battery  | INFO     | Charge current: 38.3A
2026-06-18 12:12:25 | Battery  | INFO     | SOC reading: 83.5%
2026-06-18 12:13:09 | Inverter | INFO     | AC output: 162.3 kW
2026-06-18 12:13:49 | Battery  | INFO     | Voltage measured: 422.2V
2026-06-18 12:14:40 | Inverter | INFO     | AC output: 98.0 kW
2026-06-18 12:15:31 | Battery  | INFO     | Voltage measured: 456.0V
2026-06-18 12:16:19 | Battery  | INFO     | Voltage measured: 439.3V
2026-06-18 12:16:53 | Battery  | INFO     | Voltage measured: 399.7V
2026-06-18 12:17:42 | Thermal  | INFO     | Coolant loop flow: 7.71 L/min
2026-06-18 12:18:26 | Inverter | INFO     | Grid frequency: 50.05 Hz
2026-06-18 12:18:56 | Thermal  | INFO     | Temperature reading: 22.9°C
2026-06-18 12:19:44 | Battery  | INFO     | SOC reading: 23.2%
2026-06-18 12:20:12 | Inverter | INFO     | AC output: 144.6 kW
2026-06-18 12:20:40 | Battery  | INFO     | SOC reading: 32.8%
2026-06-18 12:21:09 | Thermal  | INFO     | Coolant loop flow: 7.71 L/min
2026-06-18 12:21:43 | Battery  | INFO     | SOC reading: 65.7%
2026-06-18 12:22:12 | Inverter | INFO     | Grid frequency: 49.96 Hz
2026-06-18 12:23:00 | Battery  | INFO     | SOC reading: 76.9%
2026-06-18 12:23:50 | Site     | INFO     | Heartbeat OK
2026-06-18 12:24:26 | Site     | INFO     | Heartbeat OK
2026-06-18 12:24:58 | Inverter | INFO     | Grid frequency: 50.05 Hz
2026-06-18 12:25:43 | Inverter | INFO     | Grid frequency: 50.03 Hz
2026-06-18 12:26:34 | Inverter | INFO     | Grid frequency: 50.01 Hz
2026-06-18 12:27:14 | Battery  | INFO     | Charge current: 90.3A
2026-06-18 12:27:51 | Inverter | INFO     | AC output: 125.9 kW
2026-06-18 12:28:42 | Thermal  | INFO     | Temperature reading: 25.3°C
2026-06-18 12:29:22 | Inverter | INFO     | AC output: 118.0 kW
2026-06-18 12:29:55 | Battery  | INFO     | SOC reading: 93.5%
2026-06-18 12:30:37 | Battery  | INFO     | Discharge current: 97.5A
2026-06-18 12:31:27 | Battery  | INFO     | SOC reading: 87.6%
2026-06-18 12:31:59 | Battery  | INFO     | SOC reading: 27.0%
2026-06-18 12:32:36 | Thermal  | INFO     | Temperature reading: 31.6°C
2026-06-18 12:33:13 | Battery  | INFO     | SOC reading: 26.4%
2026-06-18 12:34:05 | Battery  | INFO     | Voltage measured: 409.4V
2026-06-18 12:34:46 | Inverter | INFO     | AC output: 71.1 kW
2026-06-18 12:35:32 | Inverter | INFO     | AC output: 82.2 kW
2026-06-18 12:36:23 | Battery  | INFO     | Voltage measured: 431.8V
2026-06-18 12:37:04 | Battery  | INFO     | SOC reading: 63.5%
2026-06-18 12:37:50 | Thermal  | INFO     | Coolant loop flow: 11.35 L/min
2026-06-18 12:38:24 | Thermal  | INFO     | Fan speed: 951 RPM
2026-06-18 12:39:10 | Thermal  | INFO     | Temperature reading: 36.7°C
2026-06-18 12:39:56 | Thermal  | INFO     | Fan speed: 1857 RPM
2026-06-18 12:40:35 | Thermal  | INFO     | Temperature reading: 22.1°C
2026-06-18 12:41:18 | Thermal  | INFO     | Fan speed: 1312 RPM
2026-06-18 12:41:52 | Battery  | INFO     | Discharge current: 66.7A
2026-06-18 12:42:34 | Battery  | INFO     | SOC reading: 89.3%
2026-06-18 12:43:11 | Inverter | INFO     | Grid frequency: 50.04 Hz
2026-06-18 12:43:50 | Inverter | INFO     | Grid frequency: 49.98 Hz
2026-06-18 12:44:21 | Thermal  | INFO     | Fan speed: 2164 RPM
2026-06-18 12:44:55 | Inverter | INFO     | Grid frequency: 49.99 Hz
2026-06-18 12:45:24 | Battery  | INFO     | Discharge current: 22.4A
2026-06-18 12:45:59 | Battery  | INFO     | Discharge current: 67.3A
2026-06-18 12:46:36 | Battery  | INFO     | Voltage measured: 434.5V
2026-06-18 12:47:25 | Inverter | INFO     | Grid frequency: 49.98 Hz
2026-06-18 12:48:06 | Battery  | INFO     | SOC reading: 33.7%
2026-06-18 12:48:57 | Battery  | INFO     | Discharge current: 96.7A
2026-06-18 12:49:43 | Battery  | INFO     | Discharge current: 51.6A
2026-06-18 12:50:18 | Battery  | INFO     | Discharge current: 47.0A
2026-06-18 12:50:54 | Thermal  | INFO     | Coolant loop flow: 8.40 L/min
2026-06-18 12:51:43 | Battery  | INFO     | SOC reading: 74.0%
2026-06-18 12:52:22 | Inverter | INFO     | AC output: 103.1 kW
2026-06-18 12:53:01 | Thermal  | INFO     | Coolant loop flow: 8.02 L/min
2026-06-18 12:53:41 | Battery  | INFO     | Voltage measured: 424.3V
2026-06-18 12:54:23 | Battery  | INFO     | Discharge current: 51.4A
2026-06-18 12:55:03 | Battery  | INFO     | Voltage measured: 399.3V
2026-06-18 12:55:49 | Thermal  | INFO     | Coolant loop flow: 9.61 L/min
2026-06-18 12:56:40 | Battery  | INFO     | SOC reading: 23.5%
2026-06-18 12:57:11 | Battery  | INFO     | Discharge current: 93.2A
2026-06-18 12:57:40 | Battery  | INFO     | Discharge current: 48.0A
2026-06-18 12:58:28 | Inverter | INFO     | AC output: 134.3 kW
2026-06-18 12:59:17 | Inverter | INFO     | AC output: 107.8 kW
2026-06-18 13:00:06 | Battery  | INFO     | Voltage measured: 438.7V
2026-06-18 13:00:42 | Battery  | INFO     | SOC reading: 44.0%
2026-06-18 13:01:32 | Battery  | INFO     | Discharge current: 29.0A
2026-06-18 13:02:09 | Inverter | INFO     | Grid frequency: 50.03 Hz
2026-06-18 13:02:45 | Thermal  | INFO     | Coolant loop flow: 8.26 L/min
2026-06-18 13:03:30 | Battery  | INFO     | Voltage measured: 454.6V
2026-06-18 13:04:03 | Inverter | INFO     | AC output: 100.5 kW
2026-06-18 13:04:38 | Thermal  | INFO     | Fan speed: 2820 RPM
2026-06-18 13:05:07 | Inverter | INFO     | Grid frequency: 50.02 Hz
2026-06-18 13:05:43 | Battery  | INFO     | Voltage measured: 440.4V
2026-06-18 13:06:34 | Inverter | INFO     | Grid frequency: 49.95 Hz
2026-06-18 13:07:18 | Inverter | INFO     | AC output: 183.2 kW
2026-06-18 13:07:58 | Battery  | INFO     | SOC reading: 40.3%
2026-06-18 13:08:45 | Inverter | INFO     | AC output: 134.4 kW
2026-06-18 13:09:13 | Battery  | INFO     | Discharge current: 90.0A
2026-06-18 13:10:03 | Thermal  | INFO     | Coolant loop flow: 8.31 L/min
2026-06-18 13:10:45 | Battery  | INFO     | Charge current: 14.6A
2026-06-18 13:11:28 | Battery  | INFO     | SOC reading: 56.3%
2026-06-18 13:12:01 | Thermal  | INFO     | Coolant loop flow: 11.38 L/min
2026-06-18 13:12:35 | Thermal  | INFO     | Fan speed: 2088 RPM
2026-06-18 13:13:14 | Thermal  | INFO     | Coolant loop flow: 9.90 L/min
2026-06-18 13:13:45 | Thermal  | INFO     | Coolant loop flow: 8.13 L/min
2026-06-18 13:14:30 | Battery  | INFO     | SOC reading: 33.4%
2026-06-18 13:15:00 | Thermal  | INFO     | Coolant loop flow: 8.10 L/min
2026-06-18 13:15:05 | Battery  | INFO     | SOC reading: 57.6%
2026-06-18 13:15:38 | Battery  | INFO     | SOC reading: 35.9%
2026-06-18 13:16:08 | Battery  | INFO     | Charge current: 12.4A
2026-06-18 13:16:43 | Battery  | INFO     | Charge current: 97.9A
2026-06-18 13:17:00 | Thermal  | INFO     | Coolant loop flow: 6.40 L/min
2026-06-18 13:18:13 | Battery  | INFO     | Charge current: 80.7A
2026-06-18 13:19:00 | Thermal  | INFO     | Coolant loop flow: 4.70 L/min
2026-06-18 13:19:02 | Battery  | INFO     | Voltage measured: 454.6V
2026-06-18 13:19:37 | Battery  | INFO     | Charge current: 14.3A
2026-06-18 13:21:00 | Thermal  | INFO     | Coolant pump speed: 71%
2026-06-18 13:22:00 | Thermal  | WARNING  | Coolant loop flow low: 3.60 L/min
2026-06-18 13:22:34 | Battery  | INFO     | Charge current: 74.3A
2026-06-18 13:23:00 | Thermal  | INFO     | Temperature reading: 44.5°C
2026-06-18 13:23:02 | Battery  | INFO     | Voltage measured: 403.6V
2026-06-18 13:24:00 | Thermal  | INFO     | Temperature reading: 49.8°C
2026-06-18 13:24:39 | Battery  | INFO     | SOC reading: 76.5%
2026-06-18 13:25:00 | Thermal  | WARNING  | Fan at maximum speed: 4950 RPM
2026-06-18 13:25:31 | Battery  | INFO     | SOC reading: 38.2%
2026-06-18 13:26:00 | Thermal  | INFO     | Temperature reading: 55.1°C
2026-06-18 13:26:07 | Battery  | INFO     | Discharge current: 45.1A
2026-06-18 13:27:00 | Thermal  | WARNING  | Temperature approaching safe threshold: 61.2°C
2026-06-18 13:28:00 | Thermal  | ERROR    | Coolant flow below minimum threshold: 1.80 L/min
2026-06-18 13:28:19 | Battery  | INFO     | SOC reading: 35.7%
2026-06-18 13:29:00 | BMS      | WARNING  | Thermal derate applied
2026-06-18 13:29:04 | Battery  | INFO     | Discharge current: 71.8A
2026-06-18 13:29:42 | Inverter | INFO     | Grid frequency: 50.01 Hz
2026-06-18 13:30:00 | Inverter | WARNING  | Power derated due to thermal limit: 70 kW
2026-06-18 13:30:22 | Battery  | INFO     | Discharge current: 61.6A
2026-06-18 13:30:30 | Inverter | INFO     | AC output: 68.0 kW
2026-06-18 13:30:53 | Battery  | INFO     | Voltage measured: 444.6V
2026-06-18 13:31:00 | Thermal  | ERROR    | Temperature exceeded safe threshold: 69.4°C
2026-06-18 13:32:00 | Thermal  | ERROR    | Temperature exceeded safe threshold: 74.8°C
2026-06-18 13:32:08 | Battery  | INFO     | Voltage measured: 396.6V
2026-06-18 13:32:58 | Battery  | INFO     | Charge current: 98.5A
2026-06-18 13:33:00 | BMS      | ERROR    | Overtemperature fault Module 7: 78.1°C
2026-06-18 13:33:39 | Inverter | INFO     | Grid frequency: 49.99 Hz
2026-06-18 13:34:00 | Inverter | ERROR    | Inverter trip - overtemperature
2026-06-18 13:34:28 | Battery  | INFO     | Discharge current: 53.0A
2026-06-18 13:34:30 | Inverter | CRITICAL | Inverter shutdown - thermal protection
